filename,avg_score,SourceRA,SourceDec,checked_ned
4001168243899,37.0,153.7620801191092,49.53093619112436,1
4000988807610,37.0,92.40800268357165,-21.674557632954567,1
4001446933887,37.0,210.7135914382609,63.3673505724123,1
4000900784679,37.0,149.37395133790503,55.37284772370326,1
4000757739626,37.0,150.36736742255974,55.851803176568076,1
4000727971850,37.0,189.05327793392837,29.016575654247486,1
4000737189098,37.0,7.786819372018219,37.883824366415105,1
4000819732387,37.0,25.411856275215314,-65.59825067931813,1
4000763100827,37.0,167.81044172187129,28.83444957874664,1
4001068169059,37.0,184.4945832150883,37.91356545485712,1
4001058208669,37.0,355.57861249036733,-35.57770292726092,1
4001296953040,37.0,264.70009507620455,68.98321174317017,1
4001023648243,37.0,109.56943219521568,37.67253619179823,1
4001169152099,37.0,138.0586476433664,0.4823180486432911,1
4001281173033,37.0,320.42592339148143,-63.58019165666515,1
4000876959813,37.0,148.20011156198478,68.88039356817197,1
4000727971443,37.0,189.0040803377601,28.99587348577696,1
4001118629045,37.0,12.98061982083633,44.11170033315225,1
4000736497913,37.0,264.7652875672347,69.03870642948719,1
4001363354711,37.0,6.748469684147289,17.047274600921153,1
4001232527624,37.0,109.30740423481649,37.71202872894854,1
4000776215393,36.5,7.397004882043134,41.184885352373165,1
4000945022262,36.5,184.43908851333182,37.82011496792541,1
4001296952561,36.5,264.6685655972907,68.94926824091205,1
4000828203286,36.0,343.52075310147615,16.176241404328195,1
4001168243434,36.0,153.81310581437828,49.50442011694439,1
4000900784519,36.0,149.3603344618524,55.3606622295805,1
4001422820535,36.0,185.88971070679392,-12.645446956537286,1
4000845472646,36.0,356.82565057613044,-36.55866183521586,1
4000708080526,36.0,184.92737154948674,47.33106104936614,1
4000797469088,36.0,325.03275767425606,-43.06455766273294,1
4000771570962,36.0,140.31248482196364,45.44773430532637,1
4001225513380,36.0,138.4328938944152,-10.343047189432168,1
4000895208777,36.0,202.02024853623692,-31.734071572437067,1
4001123417925,36.0,80.5149671600575,-36.42221662848826,1
4001294268071,36.0,265.2034822286355,69.0092780805662,1
4000976946361,36.0,77.82479484338688,-42.579469339615095,1
4001428630830,36.0,349.6514237064221,0.5967003476035119,1
4000895206854,36.0,202.03318171346834,-31.77965323722402,1
4001058625564,36.0,255.34331537964297,64.24677258025427,1
4000751672238,36.0,265.29488232364304,68.98213249302087,1
4001111390354,36.0,314.95999410187426,-42.73492021148445,1
4000809663622,36.0,109.37076321403337,37.798189217939616,1
4001413837842,36.0,246.97832062257993,-0.9113728128386572,1
4001110923549,36.0,7.594641412711926,41.59528785806216,1
4001110924636,36.0,7.612330032480919,41.63309007425106,1
4001430622269,36.0,180.34267259469883,-18.974068068133562,1
4001429886657,36.0,6.682763404133958,-41.856184215427106,1
4001446933475,36.0,210.67655105629817,63.33909645172673,1
4000817920798,36.0,357.91534297764946,-26.2427320283647,1
4001022403493,36.0,50.50683451446915,-15.414800946388867,1
4000963046427,36.0,154.97857852038908,8.232774313205091,1
4001415925704,36.0,181.416947009659,49.15969096542092,1
4000835892884,36.0,137.78867288610442,17.753400713842893,1
4001413890012,36.0,184.47107158837218,14.783136874431754,1
4001417643066,36.0,250.28561890909708,46.75671379599345,1
4001075510566,36.0,171.4355013722055,14.681764369236989,1
4001179955644,36.0,36.02422921381777,-2.451787666056166,1
4001144257355,36.0,170.14486607810397,-12.052463817998744,1
4000742729981,36.0,186.43067250207932,12.740157849905373,1
4001174802648,36.0,28.595675524978702,-59.62336846356187,1
4001428629771,36.0,349.6309446669355,0.5542326997763684,1
4001296952739,36.0,264.69366880649045,68.9623799775871,1
4001019233212,36.0,317.241456734388,-5.2703011858660425,1
4001081472812,36.0,334.56662688127517,0.23582635958013712,1
4001428630314,36.0,349.63687779939846,0.575753458059385,1
4000797468459,36.0,324.98048461033835,-43.10494591408874,1
4000766898781,36.0,50.2658209,-66.3336232,1
4000941572439,36.0,78.93273363527213,-43.42985655160296,1
4000895206774,36.0,202.0157889924643,-31.783401872395924,1
4000880786243,36.0,264.86539353308024,69.11999743457616,1
4001421833339,36.0,186.7294106194671,33.43022611801885,1
4000722905398,36.0,255.16229324271018,64.22096271629613,1
4001187945173,36.0,199.72862607227094,53.16842486924294,1
4001144258101,36.0,170.1248244974602,-12.013007327456982,1
4001421266653,36.0,161.61405426175358,11.808647821402063,1
